gs_cat,gs_subcat,gs_name,gene_symbol,entrez_gene,ensembl_gene,human_gene_symbol,human_entrez_gene,human_ensembl_gene,gs_id,gs_pmid,gs_geoid,gs_exact_source,gs_url,gs_description,taxon_id,ortholog_sources,num_ortholog_sources
C2,CP:KEGG,AXON_GUIDANCE,ptk2ab,142986,ENSDARG00000004672,PTK2,5747,ENSG00000169398,M5539,,,hsa04360,http://www.genome.jp/kegg/pathway/hsa/hsa04360.html,Axon guidance,7955,HomoloGene|OrthoDB|OrthoMCL|Treefam|ZFIN,5
C2,CP:KEGG,AXON_GUIDANCE,rac1a,327204,ENSDARG00000074849,RAC1,5879,ENSG00000136238,M5539,,,hsa04360,http://www.genome.jp/kegg/pathway/hsa/hsa04360.html,Axon guidance,7955,Ensembl|HomoloGene|OMA|OrthoDB|Panther|PhylomeDB|Treefam|ZFIN,8
C2,CP:KEGG,AXON_GUIDANCE,rac2,415151,ENSDARG00000038010,RAC2,5880,ENSG00000128340,M5539,,,hsa04360,http://www.genome.jp/kegg/pathway/hsa/hsa04360.html,Axon guidance,7955,Ensembl|HomoloGene|Inparanoid|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB|Treefam|ZFIN,10
C2,CP:KEGG,AXON_GUIDANCE,rac3a,437027,ENSDARG00000090062,RAC3,5881,ENSG00000169750,M5539,,,hsa04360,http://www.genome.jp/kegg/pathway/hsa/hsa04360.html,Axon guidance,7955,Ensembl|HomoloGene|OMA|OrthoDB|OrthoMCL|Panther|Treefam|ZFIN,8
C2,CP:KEGG,AXON_GUIDANCE,rasa1a,100002155,ENSDARG00000035535,RASA1,5921,ENSG00000145715,M5539,,,hsa04360,http://www.genome.jp/kegg/pathway/hsa/hsa04360.html,Axon guidance,7955,EggNOG|Ensembl|HomoloGene|Inparanoid|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB|Treefam|ZFIN,11
C2,CP:KEGG,AXON_GUIDANCE,rgs3b,557360,ENSDARG00000035132,RGS3,5998,ENSG00000138835,M5539,,,hsa04360,http://www.genome.jp/kegg/pathway/hsa/hsa04360.html,Axon guidance,7955,Inparanoid|Panther|Treefam|ZFIN,4
C2,CP:KEGG,AXON_GUIDANCE,rhoab,100006041,ENSDARG00000094673,RHOA,387,ENSG00000067560,M5539,,,hsa04360,http://www.genome.jp/kegg/pathway/hsa/hsa04360.html,Axon guidance,7955,EggNOG|HomoloGene|Inparanoid|OMA|OrthoDB|Panther|Treefam|ZFIN,8
C2,CP:KEGG,AXON_GUIDANCE,rnd1b,553414,ENSDARG00000004218,RND1,27289,ENSG00000172602,M5539,,,hsa04360,http://www.genome.jp/kegg/pathway/hsa/hsa04360.html,Axon guidance,7955,EggNOG|Ensembl|HomoloGene|OMA|OrthoDB|OrthoMCL|Panther|Treefam|ZFIN,9
C2,CP:KEGG,AXON_GUIDANCE,robo1,30769,ENSDARG00000026784,ROBO1,6091,ENSG00000169855,M5539,,,hsa04360,http://www.genome.jp/kegg/pathway/hsa/hsa04360.html,Axon guidance,7955,HomoloGene|Inparanoid|NCBI|OMA|OrthoMCL|Panther|ZFIN,7
C2,CP:KEGG,AXON_GUIDANCE,robo2,60309,ENSDARG00000014891,ROBO2,6092,ENSG00000185008,M5539,,,hsa04360,http://www.genome.jp/kegg/pathway/hsa/hsa04360.html,Axon guidance,7955,EggNOG|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Treefam|ZFIN,9
C2,CP:KEGG,AXON_GUIDANCE,robo3,30770,ENSDARG00000005645,ROBO3,64221,ENSG00000154134,M5539,,,hsa04360,http://www.genome.jp/kegg/pathway/hsa/hsa04360.html,Axon guidance,7955,EggNOG|Ensembl|HomoloGene|OrthoDB|OrthoMCL|Panther|Treefam|ZFIN,8
C2,CP:KEGG,AXON_GUIDANCE,rock1,100329779,ENSDARG00000058993,ROCK1,6093,ENSG00000067900,M5539,,,hsa04360,http://www.genome.jp/kegg/pathway/hsa/hsa04360.html,Axon guidance,7955,Ensembl|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|ZFIN,9
C2,CP:KEGG,AXON_GUIDANCE,rock2a,317747,ENSDARG00000017500,ROCK2,9475,ENSG00000134318,M5539,,,hsa04360,http://www.genome.jp/kegg/pathway/hsa/hsa04360.html,Axon guidance,7955,EggNOG|Ensembl|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|Treefam|ZFIN,11
C2,CP:KEGG,AXON_GUIDANCE,sema3ab,30267,ENSDARG00000042210,SEMA3A,10371,ENSG00000075213,M5539,,,hsa04360,http://www.genome.jp/kegg/pathway/hsa/hsa04360.html,Axon guidance,7955,EggNOG|Ensembl|HomoloGene|Inparanoid|OMA|OrthoDB|Panther|Treefam|ZFIN,9
C2,CP:KEGG,AXON_GUIDANCE,sema3b,567064,ENSDARG00000011672,SEMA3B,7869,ENSG00000012171,M5539,,,hsa04360,http://www.genome.jp/kegg/pathway/hsa/hsa04360.html,Axon guidance,7955,EggNOG|Ensembl|HomoloGene|NCBI|OMA|OrthoDB|OrthoMCL|Panther|ZFIN,9
C2,CP:KEGG,AXON_GUIDANCE,sema3c,553130,ENSDARG00000034300,SEMA3C,10512,ENSG00000075223,M5539,,,hsa04360,http://www.genome.jp/kegg/pathway/hsa/hsa04360.html,Axon guidance,7955,Ensembl|HomoloGene|Inparanoid|NCBI|OMA|Panther|ZFIN,7
C2,CP:KEGG,AXON_GUIDANCE,sema3d,30250,ENSDARG00000017369,SEMA3D,223117,ENSG00000153993,M5539,,,hsa04360,http://www.genome.jp/kegg/pathway/hsa/hsa04360.html,Axon guidance,7955,Ensembl|HomoloGene|Inparanoid|OMA|OrthoDB|Panther|ZFIN,7
C2,CP:KEGG,AXON_GUIDANCE,sema3e,565658,ENSDARG00000036571,SEMA3E,9723,ENSG00000170381,M5539,,,hsa04360,http://www.genome.jp/kegg/pathway/hsa/hsa04360.html,Axon guidance,7955,Ensembl|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB|ZFIN,10
C2,CP:KEGG,AXON_GUIDANCE,sema3fa,544658,ENSDARG00000011163,SEMA3F,6405,ENSG00000001617,M5539,,,hsa04360,http://www.genome.jp/kegg/pathway/hsa/hsa04360.html,Axon guidance,7955,EggNOG|Ensembl|HomoloGene|OMA|OrthoDB|OrthoMCL|Panther|Treefam|ZFIN,9
C2,CP:KEGG,AXON_GUIDANCE,sema3fb,799945,ENSDARG00000055373,SEMA3F,6405,ENSG00000001617,M5539,,,hsa04360,http://www.genome.jp/kegg/pathway/hsa/hsa04360.html,Axon guidance,7955,Ensembl|HomoloGene|Inparanoid|OMA|OrthoDB|OrthoMCL|Panther|Treefam|ZFIN,9
C2,CP:KEGG,AXON_GUIDANCE,sema3bl,100004611,ENSDARG00000007560,SEMA3G,56920,ENSG00000010319,M5539,,,hsa04360,http://www.genome.jp/kegg/pathway/hsa/hsa04360.html,Axon guidance,7955,EggNOG|Ensembl|HomoloGene|Inparanoid|OMA|OrthoDB|OrthoMCL|Panther,8
C2,CP:KEGG,AXON_GUIDANCE,sema4ab,571290,ENSDARG00000062352,SEMA4A,64218,ENSG00000196189,M5539,,,hsa04360,http://www.genome.jp/kegg/pathway/hsa/hsa04360.html,Axon guidance,7955,OrthoDB|Panther|ZFIN,3
C2,CP:KEGG,AXON_GUIDANCE,sema4ba,572261,ENSDARG00000074414,SEMA4B,10509,ENSG00000185033,M5539,,,hsa04360,http://www.genome.jp/kegg/pathway/hsa/hsa04360.html,Axon guidance,7955,EggNOG|Ensembl|NCBI|OMA|OrthoDB|OrthoMCL|Panther|Treefam|ZFIN,9
C2,CP:KEGG,AXON_GUIDANCE,sema4c,561895,ENSDARG00000079611,SEMA4C,54910,ENSG00000168758,M5539,,,hsa04360,http://www.genome.jp/kegg/pathway/hsa/hsa04360.html,Axon guidance,7955,EggNOG|Ensembl|HomoloGene|NCBI|OMA|OrthoDB|OrthoMCL|Panther|ZFIN,9
C2,CP:KEGG,AXON_GUIDANCE,sema4d,100333323,ENSDARG00000067801,SEMA4D,10507,ENSG00000187764,M5539,,,hsa04360,http://www.genome.jp/kegg/pathway/hsa/hsa04360.html,Axon guidance,7955,EggNOG|Ensembl|HomoloGene|Inparanoid|NCBI|OMA|OrthoMCL|Panther|ZFIN,9
C2,CP:KEGG,AXON_GUIDANCE,sema4f,556003,ENSDARG00000100308,SEMA4F,10505,ENSG00000135622,M5539,,,hsa04360,http://www.genome.jp/kegg/pathway/hsa/hsa04360.html,Axon guidance,7955,Ensembl|HomoloGene|NCBI|Panther|ZFIN,5
C2,CP:KEGG,AXON_GUIDANCE,sema4ga,563785,ENSDARG00000076595,SEMA4G,57715,ENSG00000095539,M5539,,,hsa04360,http://www.genome.jp/kegg/pathway/hsa/hsa04360.html,Axon guidance,7955,Ensembl|HomoloGene|OMA|OrthoDB|OrthoMCL|Panther|Treefam|ZFIN,8
C2,CP:KEGG,AXON_GUIDANCE,sema5a,561295,ENSDARG00000058821,SEMA5A,9037,ENSG00000112902,M5539,,,hsa04360,http://www.genome.jp/kegg/pathway/hsa/hsa04360.html,Axon guidance,7955,Ensembl|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|Treefam|ZFIN,10
C2,CP:KEGG,AXON_GUIDANCE,sema5ba,556471,ENSDARG00000061471,SEMA5B,54437,ENSG00000082684,M5539,,,hsa04360,http://www.genome.jp/kegg/pathway/hsa/hsa04360.html,Axon guidance,7955,EggNOG|Ensembl|HomoloGene|NCBI|OMA|OrthoDB|OrthoMCL|Panther|Treefam|ZFIN,10
C2,CP:KEGG,AXON_GUIDANCE,sema6a,336060,ENSDARG00000102165,SEMA6A,57556,ENSG00000092421,M5539,,,hsa04360,http://www.genome.jp/kegg/pathway/hsa/hsa04360.html,Axon guidance,7955,Ensembl|HomoloGene|Inparanoid|OrthoDB|OrthoMCL|ZFIN,6
C2,CP:KEGG,AXON_GUIDANCE,sema6bb,100148883,ENSDARG00000061976,SEMA6B,10501,ENSG00000167680,M5539,,,hsa04360,http://www.genome.jp/kegg/pathway/hsa/hsa04360.html,Axon guidance,7955,EggNOG|Ensembl|HomoloGene|NCBI|OMA|OrthoMCL|Panther|ZFIN,8
C2,CP:KEGG,AXON_GUIDANCE,sema6d,406272,ENSDARG00000002748,SEMA6C,10500,ENSG00000143434,M5539,,,hsa04360,http://www.genome.jp/kegg/pathway/hsa/hsa04360.html,Axon guidance,7955,Ensembl|OMA|OrthoMCL|Panther|Treefam,5
C2,CP:KEGG,AXON_GUIDANCE,sema6e,556743,ENSDARG00000000189,SEMA6C,10500,ENSG00000143434,M5539,,,hsa04360,http://www.genome.jp/kegg/pathway/hsa/hsa04360.html,Axon guidance,7955,EggNOG|Ensembl|OrthoMCL|Panther|Treefam,5
C2,CP:KEGG,AXON_GUIDANCE,sema6dl,550377,ENSDARG00000011533,SEMA6D,80031,ENSG00000137872,M5539,,,hsa04360,http://www.genome.jp/kegg/pathway/hsa/hsa04360.html,Axon guidance,7955,Ensembl|HomoloGene|Inparanoid|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB,8
C2,CP:KEGG,AXON_GUIDANCE,sema7a,324910,ENSDARG00000078707,SEMA7A,8482,ENSG00000138623,M5539,,,hsa04360,http://www.genome.jp/kegg/pathway/hsa/hsa04360.html,Axon guidance,7955,EggNOG|Ensembl|HomoloGene|Inparanoid|OMA|OrthoDB|OrthoMCL|Panther|ZFIN,9
C2,CP:KEGG,AXON_GUIDANCE,slit1a,556123,ENSDARG00000044954,SLIT1,6585,ENSG00000187122,M5539,,,hsa04360,http://www.genome.jp/kegg/pathway/hsa/hsa04360.html,Axon guidance,7955,Ensembl|HomoloGene|Inparanoid|OMA|OrthoDB|OrthoMCL|Panther|Treefam|ZFIN,9
C2,CP:KEGG,AXON_GUIDANCE,slit2,80353,ENSDARG00000004246,SLIT2,9353,ENSG00000145147,M5539,,,hsa04360,http://www.genome.jp/kegg/pathway/hsa/hsa04360.html,Axon guidance,7955,Ensembl|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|Treefam|ZFIN,10
C2,CP:KEGG,AXON_GUIDANCE,slit3,80354,ENSDARG00000034268,SLIT3,6586,ENSG00000184347,M5539,,,hsa04360,http://www.genome.jp/kegg/pathway/hsa/hsa04360.html,Axon guidance,7955,EggNOG|Ensembl|HomoloGene|Inparanoid|OMA|OrthoDB|OrthoMCL|Panther|Treefam|ZFIN,10
C2,CP:KEGG,AXON_GUIDANCE,srgap1a,570262,ENSDARG00000007461,SRGAP1,57522,ENSG00000196935,M5539,,,hsa04360,http://www.genome.jp/kegg/pathway/hsa/hsa04360.html,Axon guidance,7955,EggNOG|Ensembl|HomoloGene|OMA|OrthoDB|OrthoMCL|Panther|Treefam|ZFIN,9
C2,CP:KEGG,AXON_GUIDANCE,srgap2,556198,ENSDARG00000032161,SRGAP2,23380,ENSG00000266028,M5539,,,hsa04360,http://www.genome.jp/kegg/pathway/hsa/hsa04360.html,Axon guidance,7955,Ensembl|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|Panther|ZFIN,8
C2,CP:KEGG,AXON_GUIDANCE,srgap3,561567,ENSDARG00000060309,SRGAP3,9901,ENSG00000196220,M5539,,,hsa04360,http://www.genome.jp/kegg/pathway/hsa/hsa04360.html,Axon guidance,7955,EggNOG|Ensembl|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|Treefam|ZFIN,11
C2,CP:KEGG,AXON_GUIDANCE,unc5a,799734,ENSDARG00000099034,UNC5A,90249,ENSG00000113763,M5539,,,hsa04360,http://www.genome.jp/kegg/pathway/hsa/hsa04360.html,Axon guidance,7955,Ensembl|HomoloGene|Inparanoid|OMA|OrthoDB|OrthoMCL|Panther|ZFIN,8
C2,CP:KEGG,AXON_GUIDANCE,unc5b,494130,ENSDARG00000033327,UNC5B,219699,ENSG00000107731,M5539,,,hsa04360,http://www.genome.jp/kegg/pathway/hsa/hsa04360.html,Axon guidance,7955,EggNOG|Ensembl|HomoloGene|Inparanoid|OMA|OrthoDB|OrthoMCL|Panther|Treefam|ZFIN,10
C2,CP:KEGG,AXON_GUIDANCE,unc5cb,557316,ENSDARG00000087341,UNC5C,8633,ENSG00000182168,M5539,,,hsa04360,http://www.genome.jp/kegg/pathway/hsa/hsa04360.html,Axon guidance,7955,Ensembl|HomoloGene|OrthoDB|OrthoMCL|Panther|Treefam|ZFIN,7
C2,CP:KEGG,AXON_GUIDANCE,unc5db,100002445,ENSDARG00000061541,UNC5D,137970,ENSG00000156687,M5539,,,hsa04360,http://www.genome.jp/kegg/pathway/hsa/hsa04360.html,Axon guidance,7955,EggNOG|Ensembl|HomoloGene|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB|Treefam|ZFIN,10
C2,CP:KEGG,BASAL_CELL_CARCINOMA,apc,386762,ENSDARG00000058868,APC,324,ENSG00000134982,M17807,,,hsa05217,http://www.genome.jp/kegg/pathway/hsa/hsa05217.html,Basal cell carcinoma,7955,HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|ZFIN,8
C2,CP:KEGG,BASAL_CELL_CARCINOMA,apc2,565771,ENSDARG00000063007,APC2,10297,ENSG00000115266,M17807,,,hsa05217,http://www.genome.jp/kegg/pathway/hsa/hsa05217.html,Basal cell carcinoma,7955,EggNOG|Ensembl|HomoloGene|NCBI|OMA|OrthoDB|OrthoMCL|Panther|Treefam|ZFIN,10
C2,CP:KEGG,BASAL_CELL_CARCINOMA,axin1,57931,ENSDARG00000102964,AXIN1,8312,ENSG00000103126,M17807,,,hsa05217,http://www.genome.jp/kegg/pathway/hsa/hsa05217.html,Basal cell carcinoma,7955,Ensembl|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|Panther|ZFIN,8
C2,CP:KEGG,BASAL_CELL_CARCINOMA,axin2,58080,ENSDARG00000100149,AXIN2,8313,ENSG00000168646,M17807,,,hsa05217,http://www.genome.jp/kegg/pathway/hsa/hsa05217.html,Basal cell carcinoma,7955,Ensembl|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB|ZFIN,10
C2,CP:KEGG,BASAL_CELL_CARCINOMA,bmp2a,30631,ENSDARG00000013409,BMP2,650,ENSG00000125845,M17807,,,hsa05217,http://www.genome.jp/kegg/pathway/hsa/hsa05217.html,Basal cell carcinoma,7955,Ensembl|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|Treefam|ZFIN,10
C2,CP:KEGG,BASAL_CELL_CARCINOMA,bmp4,30612,ENSDARG00000019995,BMP4,652,ENSG00000125378,M17807,,,hsa05217,http://www.genome.jp/kegg/pathway/hsa/hsa05217.html,Basal cell carcinoma,7955,EggNOG|Ensembl|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|Treefam|ZFIN,11
C2,CP:KEGG,BASAL_CELL_CARCINOMA,ctnnb1,30265,ENSDARG00000014571,CTNNB1,1499,ENSG00000168036,M17807,,,hsa05217,http://www.genome.jp/kegg/pathway/hsa/hsa05217.html,Basal cell carcinoma,7955,Ensembl|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|Treefam|ZFIN,10
C2,CP:KEGG,BASAL_CELL_CARCINOMA,dvl1b,560032,ENSDARG00000055552,DVL1,1855,ENSG00000107404,M17807,,,hsa05217,http://www.genome.jp/kegg/pathway/hsa/hsa05217.html,Basal cell carcinoma,7955,Ensembl|HomoloGene|OMA|OrthoDB|OrthoMCL|Panther|Treefam|ZFIN,8
C2,CP:KEGG,BASAL_CELL_CARCINOMA,dvl2,323630,ENSDARG00000056184,DVL2,1856,ENSG00000004975,M17807,,,hsa05217,http://www.genome.jp/kegg/pathway/hsa/hsa05217.html,Basal cell carcinoma,7955,EggNOG|Ensembl|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|Treefam|ZFIN,11
C2,CP:KEGG,BASAL_CELL_CARCINOMA,dvl3b,100149082,ENSDARG00000103462,DVL3,1857,ENSG00000161202,M17807,,,hsa05217,http://www.genome.jp/kegg/pathway/hsa/hsa05217.html,Basal cell carcinoma,7955,Ensembl|HomoloGene|NCBI|OMA|OrthoDB|OrthoMCL|Panther|ZFIN,8
C2,CP:KEGG,BASAL_CELL_CARCINOMA,fzd1,557384,ENSDARG00000106062,FZD1,8321,ENSG00000157240,M17807,,,hsa05217,http://www.genome.jp/kegg/pathway/hsa/hsa05217.html,Basal cell carcinoma,7955,Ensembl|OrthoDB|OrthoMCL|Panther|ZFIN,5
C2,CP:KEGG,BASAL_CELL_CARCINOMA,fzd10,30366,ENSDARG00000068213,FZD10,11211,ENSG00000111432,M17807,,,hsa05217,http://www.genome.jp/kegg/pathway/hsa/hsa05217.html,Basal cell carcinoma,7955,EggNOG|Ensembl|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|Treefam|ZFIN,11
C2,CP:KEGG,BASAL_CELL_CARCINOMA,fzd2,30370,ENSDARG00000054438,FZD2,2535,ENSG00000180340,M17807,,,hsa05217,http://www.genome.jp/kegg/pathway/hsa/hsa05217.html,Basal cell carcinoma,7955,Ensembl|HomoloGene|NCBI|OMA|OrthoDB|OrthoMCL|Panther|Treefam|ZFIN,9
C2,CP:KEGG,BASAL_CELL_CARCINOMA,fzd3b,567746,ENSDARG00000058692,FZD3,7976,ENSG00000104290,M17807,,,hsa05217,http://www.genome.jp/kegg/pathway/hsa/hsa05217.html,Basal cell carcinoma,7955,EggNOG|Inparanoid|OMA|OrthoDB|OrthoMCL|Panther|Treefam|ZFIN,8
C2,CP:KEGG,BASAL_CELL_CARCINOMA,fzd4,30363,ENSDARG00000104117,FZD4,8322,ENSG00000174804,M17807,,,hsa05217,http://www.genome.jp/kegg/pathway/hsa/hsa05217.html,Basal cell carcinoma,7955,Ensembl|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|ZFIN,9
C2,CP:KEGG,BASAL_CELL_CARCINOMA,fzd5,30364,ENSDARG00000025420,FZD5,7855,ENSG00000163251,M17807,,,hsa05217,http://www.genome.jp/kegg/pathway/hsa/hsa05217.html,Basal cell carcinoma,7955,Ensembl|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|Treefam|ZFIN,10
C2,CP:KEGG,BASAL_CELL_CARCINOMA,fzd6,393533,ENSDARG00000104874,FZD6,8323,ENSG00000164930,M17807,,,hsa05217,http://www.genome.jp/kegg/pathway/hsa/hsa05217.html,Basal cell carcinoma,7955,Ensembl|HomoloGene|OrthoDB|Panther|ZFIN,5
C2,CP:KEGG,BASAL_CELL_CARCINOMA,fzd7b,30412,ENSDARG00000027589,FZD7,8324,ENSG00000155760,M17807,,,hsa05217,http://www.genome.jp/kegg/pathway/hsa/hsa05217.html,Basal cell carcinoma,7955,Ensembl|Inparanoid|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB|Treefam|ZFIN,9
C2,CP:KEGG,BASAL_CELL_CARCINOMA,fzd8a,58073,ENSDARG00000045444,FZD8,8325,ENSG00000177283,M17807,,,hsa05217,http://www.genome.jp/kegg/pathway/hsa/hsa05217.html,Basal cell carcinoma,7955,EggNOG|Ensembl|HomoloGene|NCBI|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB|Treefam|ZFIN,11
C2,CP:KEGG,BASAL_CELL_CARCINOMA,fzd9a,557447,ENSDARG00000035185,FZD9,8326,ENSG00000188763,M17807,,,hsa05217,http://www.genome.jp/kegg/pathway/hsa/hsa05217.html,Basal cell carcinoma,7955,EggNOG|Ensembl|HomoloGene|Inparanoid|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB|Treefam|ZFIN,11
C2,CP:KEGG,BASAL_CELL_CARCINOMA,gli1,352930,ENSDARG00000101244,GLI1,2735,ENSG00000111087,M17807,,,hsa05217,http://www.genome.jp/kegg/pathway/hsa/hsa05217.html,Basal cell carcinoma,7955,Ensembl|NCBI|OrthoDB|OrthoMCL|Panther|ZFIN,6
C2,CP:KEGG,BASAL_CELL_CARCINOMA,gli2a,30154,ENSDARG00000025641,GLI2,2736,ENSG00000074047,M17807,,,hsa05217,http://www.genome.jp/kegg/pathway/hsa/hsa05217.html,Basal cell carcinoma,7955,Ensembl|HomoloGene|Inparanoid|OMA|OrthoDB|OrthoMCL|Panther|Treefam|ZFIN,9
C2,CP:KEGG,BASAL_CELL_CARCINOMA,gli3,403042,ENSDARG00000052131,GLI3,2737,ENSG00000106571,M17807,,,hsa05217,http://www.genome.jp/kegg/pathway/hsa/hsa05217.html,Basal cell carcinoma,7955,EggNOG|Ensembl|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|ZFIN,10
C2,CP:KEGG,BASAL_CELL_CARCINOMA,gsk3ba,30654,ENSDARG00000017803,GSK3B,2932,ENSG00000082701,M17807,,,hsa05217,http://www.genome.jp/kegg/pathway/hsa/hsa05217.html,Basal cell carcinoma,7955,Ensembl|HomoloGene|NCBI|OMA|OrthoDB|OrthoMCL|Panther|Treefam|ZFIN,9
C2,CP:KEGG,BASAL_CELL_CARCINOMA,hhip,326102,ENSDARG00000060397,HHIP,64399,ENSG00000164161,M17807,,,hsa05217,http://www.genome.jp/kegg/pathway/hsa/hsa05217.html,Basal cell carcinoma,7955,EggNOG|Ensembl|HomoloGene|Inparanoid|OMA|OrthoDB|OrthoMCL|Panther|Treefam|ZFIN,10
C2,CP:KEGG,BASAL_CELL_CARCINOMA,lef1,30701,ENSDARG00000031894,LEF1,51176,ENSG00000138795,M17807,,,hsa05217,http://www.genome.jp/kegg/pathway/hsa/hsa05217.html,Basal cell carcinoma,7955,EggNOG|Ensembl|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB|Treefam|ZFIN,12
C2,CP:KEGG,BASAL_CELL_CARCINOMA,ptch1,30189,ENSDARG00000016404,PTCH1,5727,ENSG00000185920,M17807,,,hsa05217,http://www.genome.jp/kegg/pathway/hsa/hsa05217.html,Basal cell carcinoma,7955,Ensembl|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|ZFIN,9
C2,CP:KEGG,BASAL_CELL_CARCINOMA,ptch2,30181,ENSDARG00000055026,PTCH2,8643,ENSG00000117425,M17807,,,hsa05217,http://www.genome.jp/kegg/pathway/hsa/hsa05217.html,Basal cell carcinoma,7955,EggNOG|Ensembl|NCBI|OMA|OrthoDB|Panther|Treefam|ZFIN,8
C2,CP:KEGG,BASAL_CELL_CARCINOMA,shha,30269,ENSDARG00000068567,SHH,6469,ENSG00000164690,M17807,,,hsa05217,http://www.genome.jp/kegg/pathway/hsa/hsa05217.html,Basal cell carcinoma,7955,EggNOG|Ensembl|HomoloGene|NCBI|OMA|OrthoDB|Panther|PhylomeDB|Treefam|ZFIN,10
C2,CP:KEGG,BASAL_CELL_CARCINOMA,smo,30225,ENSDARG00000002952,SMO,6608,ENSG00000128602,M17807,,,hsa05217,http://www.genome.jp/kegg/pathway/hsa/hsa05217.html,Basal cell carcinoma,7955,EggNOG|Ensembl|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|Treefam|ZFIN,11
C2,CP:KEGG,BASAL_CELL_CARCINOMA,stk36,566154,ENSDARG00000061095,STK36,27148,ENSG00000163482,M17807,,,hsa05217,http://www.genome.jp/kegg/pathway/hsa/hsa05217.html,Basal cell carcinoma,7955,EggNOG|Ensembl|Inparanoid|NCBI|OrthoDB|OrthoMCL|Panther|ZFIN,8
C2,CP:KEGG,BASAL_CELL_CARCINOMA,sufu,100001615,ENSDARG00000056801,SUFU,51684,ENSG00000107882,M17807,,,hsa05217,http://www.genome.jp/kegg/pathway/hsa/hsa05217.html,Basal cell carcinoma,7955,Ensembl|HomoloGene|NCBI|OMA|OrthoDB|OrthoMCL|Panther|ZFIN,8
C2,CP:KEGG,BASAL_CELL_CARCINOMA,tcf7,497649,ENSDARG00000038672,TCF7,6932,ENSG00000081059,M17807,,,hsa05217,http://www.genome.jp/kegg/pathway/hsa/hsa05217.html,Basal cell carcinoma,7955,EggNOG|Ensembl|NCBI|OMA|OrthoDB|Panther|Treefam|ZFIN,8
C2,CP:KEGG,BASAL_CELL_CARCINOMA,tcf7l1a,30523,ENSDARG00000038159,TCF7L1,83439,ENSG00000152284,M17807,,,hsa05217,http://www.genome.jp/kegg/pathway/hsa/hsa05217.html,Basal cell carcinoma,7955,EggNOG|Ensembl|HomoloGene|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB|Treefam|ZFIN,10
C2,CP:KEGG,BASAL_CELL_CARCINOMA,tcf7l2,30510,ENSDARG00000004415,TCF7L2,6934,ENSG00000148737,M17807,,,hsa05217,http://www.genome.jp/kegg/pathway/hsa/hsa05217.html,Basal cell carcinoma,7955,EggNOG|Ensembl|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|Treefam|ZFIN,11
C2,CP:KEGG,BASAL_CELL_CARCINOMA,tp53,30590,ENSDARG00000035559,TP53,7157,ENSG00000141510,M17807,,,hsa05217,http://www.genome.jp/kegg/pathway/hsa/hsa05217.html,Basal cell carcinoma,7955,EggNOG|Ensembl|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|Treefam|ZFIN,11
