gs_cat,gs_subcat,gs_name,gene_symbol,entrez_gene,ensembl_gene,human_gene_symbol,human_entrez_gene,human_ensembl_gene,gs_id,gs_pmid,gs_geoid,gs_exact_source,gs_url,gs_description,taxon_id,ortholog_sources,num_ortholog_sources
H,,ESTROGEN_RESPONSE_LATE,nxt2,751738,ENSDARG00000061527,NXT1,29107,ENSG00000132661,M5907,26771021,,,,Genes defining late response to estrogen.,7955,EggNOG|Inparanoid|OrthoDB|Panther,4
H,,ESTROGEN_RESPONSE_LATE,olfm1b,445092,ENSDARG00000014053,OLFM1,10439,ENSG00000130558,M5907,26771021,,,,Genes defining late response to estrogen.,7955,EggNOG|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|ZFIN,8
H,,ESTROGEN_RESPONSE_LATE,opn3,561815,ENSDARG00000052775,OPN3,23596,ENSG00000054277,M5907,26771021,,,,Genes defining late response to estrogen.,7955,EggNOG|Ensembl|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|Treefam|ZFIN,11
H,,ESTROGEN_RESPONSE_LATE,ovol1b,100534921,ENSDARG00000078256,OVOL2,58495,ENSG00000125850,M5907,26771021,,,,Genes defining late response to estrogen.,7955,HomoloGene|OrthoDB|Panther|Treefam,4
H,,ESTROGEN_RESPONSE_LATE,papss2b,80939,ENSDARG00000056600,PAPSS2,9060,ENSG00000198682,M5907,26771021,,,,Genes defining late response to estrogen.,7955,Ensembl|HomoloGene|NCBI|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB|Treefam|ZFIN,10
H,,ESTROGEN_RESPONSE_LATE,pcp4a,386848,ENSDARG00000053130,PCP4,5121,ENSG00000183036,M5907,26771021,,,,Genes defining late response to estrogen.,7955,Ensembl|OMA|OrthoDB|Panther|PhylomeDB|Treefam|ZFIN,7
H,,ESTROGEN_RESPONSE_LATE,pdcd4b,321061,ENSDARG00000041022,PDCD4,27250,ENSG00000150593,M5907,26771021,,,,Genes defining late response to estrogen.,7955,EggNOG|Ensembl|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|Treefam|ZFIN,11
H,,ESTROGEN_RESPONSE_LATE,pdlim3b,561865,ENSDARG00000014248,PDLIM3,27295,ENSG00000154553,M5907,26771021,,,,Genes defining late response to estrogen.,7955,EggNOG|Ensembl|OMA|OrthoDB|OrthoMCL|Panther|Treefam|ZFIN,8
H,,ESTROGEN_RESPONSE_LATE,pdzk1,337325,ENSDARG00000022261,PDZK1,5174,ENSG00000174827,M5907,26771021,,,,Genes defining late response to estrogen.,7955,EggNOG|Ensembl|HomoloGene|NCBI|OMA|OrthoDB|OrthoMCL|Panther|Treefam|ZFIN,10
H,,ESTROGEN_RESPONSE_LATE,perp,494479,ENSDARG00000063572,PERP,64065,ENSG00000112378,M5907,26771021,,,,Genes defining late response to estrogen.,7955,Ensembl|HomoloGene|Inparanoid|OMA|OrthoDB|OrthoMCL|Panther|ZFIN,8
H,,ESTROGEN_RESPONSE_LATE,pgr,569575,ENSDARG00000035966,PGR,5241,ENSG00000082175,M5907,26771021,,,,Genes defining late response to estrogen.,7955,EggNOG|Ensembl|OrthoMCL|Panther|ZFIN,5
H,,ESTROGEN_RESPONSE_LATE,pkp3b,100330353,ENSDARG00000079438,PKP3,11187,ENSG00000184363,M5907,26771021,,,,Genes defining late response to estrogen.,7955,Ensembl|HomoloGene|OrthoDB|OrthoMCL|Panther|Treefam|ZFIN,7
H,,ESTROGEN_RESPONSE_LATE,rarres3,767688,ENSDARG00000093006,PLAAT3,11145,ENSG00000176485,M5907,26771021,,,,Genes defining late response to estrogen.,7955,OMA|OrthoDB|Panther,3
H,,ESTROGEN_RESPONSE_LATE,rarres3l,436896,ENSDARG00000076563,PLAAT3,11145,ENSG00000176485,M5907,26771021,,,,Genes defining late response to estrogen.,7955,OMA|OrthoDB|Panther,3
H,,ESTROGEN_RESPONSE_LATE,plk4,368390,ENSDARG00000004576,PLK4,10733,ENSG00000142731,M5907,26771021,,,,Genes defining late response to estrogen.,7955,EggNOG|Ensembl|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|Panther|Treefam|ZFIN,10
H,,ESTROGEN_RESPONSE_LATE,plxnb1b,570222,ENSDARG00000017211,PLXNB1,5364,ENSG00000164050,M5907,26771021,,,,Genes defining late response to estrogen.,7955,EggNOG|Ensembl|HomoloGene|Inparanoid|OMA|OrthoDB|OrthoMCL|Panther|Treefam|ZFIN,10
H,,ESTROGEN_RESPONSE_LATE,ppifb,641328,ENSDARG00000052842,PPIF,10105,ENSG00000108179,M5907,26771021,,,,Genes defining late response to estrogen.,7955,EggNOG|Ensembl|HomoloGene|Inparanoid|OMA|OrthoDB|OrthoMCL|Panther|Treefam|ZFIN,10
H,,ESTROGEN_RESPONSE_LATE,si:ch211-272n13.7,100331387,ENSDARG00000036446,PRKAR2B,5577,ENSG00000005249,M5907,26771021,,,,Genes defining late response to estrogen.,7955,Ensembl|HomoloGene|NCBI|OMA|OrthoDB|Panther,6
H,,ESTROGEN_RESPONSE_LATE,prlra,407651,ENSDARG00000016570,PRLR,5618,ENSG00000113494,M5907,26771021,,,,Genes defining late response to estrogen.,7955,EggNOG|Ensembl|HomoloGene|Inparanoid|OMA|OrthoDB|OrthoMCL|Panther|ZFIN,9
H,,ESTROGEN_RESPONSE_LATE,ptger3,100000544,ENSDARG00000055781,PTGER3,5733,ENSG00000050628,M5907,26771021,,,,Genes defining late response to estrogen.,7955,EggNOG|Ensembl|HomoloGene|NCBI|OMA|OrthoDB|OrthoMCL|Panther|Treefam|ZFIN,10
H,,ESTROGEN_RESPONSE_LATE,ptges,544666,ENSDARG00000020136,PTGES,9536,ENSG00000148344,M5907,26771021,,,,Genes defining late response to estrogen.,7955,EggNOG|Ensembl|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB|Treefam|ZFIN,12
H,,ESTROGEN_RESPONSE_LATE,ptpn6,335573,ENSDARG00000089043,PTPN6,5777,ENSG00000111679,M5907,26771021,,,,Genes defining late response to estrogen.,7955,Ensembl|HomoloGene|NCBI|OMA|OrthoDB|OrthoMCL|Panther|Treefam|ZFIN,9
H,,ESTROGEN_RESPONSE_LATE,rab31,568800,ENSDARG00000115832,RAB31,11031,ENSG00000168461,M5907,26771021,,,,Genes defining late response to estrogen.,7955,Ensembl|HomoloGene|OrthoDB|OrthoMCL|ZFIN,5
H,,ESTROGEN_RESPONSE_LATE,rabep1,568064,ENSDARG00000059600,RABEP1,9135,ENSG00000029725,M5907,26771021,,,,Genes defining late response to estrogen.,7955,EggNOG|Ensembl|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|ZFIN,10
H,,ESTROGEN_RESPONSE_LATE,rapgefl1,100149497,ENSDARG00000079912,RAPGEFL1,51195,ENSG00000108352,M5907,26771021,,,,Genes defining late response to estrogen.,7955,EggNOG|Ensembl|HomoloGene|NCBI|OMA|OrthoDB|OrthoMCL|Panther|Treefam|ZFIN,10
H,,ESTROGEN_RESPONSE_LATE,rbbp8,503536,ENSDARG00000043480,RBBP8,5932,ENSG00000101773,M5907,26771021,,,,Genes defining late response to estrogen.,7955,EggNOG|Ensembl|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|Treefam|ZFIN,10
H,,ESTROGEN_RESPONSE_LATE,ret,30512,ENSDARG00000055305,RET,5979,ENSG00000165731,M5907,26771021,,,,Genes defining late response to estrogen.,7955,EggNOG|Ensembl|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|Treefam|ZFIN,11
H,,ESTROGEN_RESPONSE_LATE,rnaseh2a,393195,ENSDARG00000018891,RNASEH2A,10535,ENSG00000104889,M5907,26771021,,,,Genes defining late response to estrogen.,7955,EggNOG|Ensembl|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|Treefam|ZFIN,11
H,,ESTROGEN_RESPONSE_LATE,rps6ka2,571285,ENSDARG00000028469,RPS6KA2,6196,ENSG00000071242,M5907,26771021,,,,Genes defining late response to estrogen.,7955,EggNOG|Ensembl|HomoloGene|Inparanoid|OMA|OrthoDB|OrthoMCL|Panther|Treefam|ZFIN,10
H,,ESTROGEN_RESPONSE_LATE,scarb1,387260,ENSDARG00000101557,SCARB1,949,ENSG00000073060,M5907,26771021,,,,Genes defining late response to estrogen.,7955,Ensembl|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|ZFIN,9
H,,ESTROGEN_RESPONSE_LATE,scube2,503728,ENSDARG00000037362,SCUBE2,57758,ENSG00000175356,M5907,26771021,,,,Genes defining late response to estrogen.,7955,EggNOG|Ensembl|HomoloGene|Inparanoid|OMA|OrthoDB|Panther|Treefam|ZFIN,9
H,,ESTROGEN_RESPONSE_LATE,sema3b,567064,ENSDARG00000011672,SEMA3B,7869,ENSG00000012171,M5907,26771021,,,,Genes defining late response to estrogen.,7955,EggNOG|Ensembl|HomoloGene|NCBI|OMA|OrthoDB|OrthoMCL|Panther|ZFIN,9
H,,ESTROGEN_RESPONSE_LATE,serpina1,322701,ENSDARG00000090286,SERPINA1,5265,ENSG00000197249,M5907,26771021,,,,Genes defining late response to estrogen.,7955,HomoloGene|OMA|OrthoDB|OrthoMCL|Panther|ZFIN,6
H,,ESTROGEN_RESPONSE_LATE,ywhaqa,399487,ENSDARG00000042539,SFN,2810,ENSG00000175793,M5907,26771021,,,,Genes defining late response to estrogen.,7955,Panther|PhylomeDB|Treefam,3
H,,ESTROGEN_RESPONSE_LATE,ywhaqb,335195,ENSDARG00000023323,SFN,2810,ENSG00000175793,M5907,26771021,,,,Genes defining late response to estrogen.,7955,Panther|PhylomeDB|Treefam,3
H,,ESTROGEN_RESPONSE_LATE,sgk1,324140,ENSDARG00000025522,SGK1,6446,ENSG00000118515,M5907,26771021,,,,Genes defining late response to estrogen.,7955,EggNOG|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB|Treefam|ZFIN,11
H,,ESTROGEN_RESPONSE_LATE,siah2l,378728,ENSDARG00000044381,SIAH2,6478,ENSG00000181788,M5907,26771021,,,,Genes defining late response to estrogen.,7955,EggNOG|Ensembl|HomoloGene|Inparanoid|OMA|OrthoDB|Panther|Treefam,8
H,,ESTROGEN_RESPONSE_LATE,slc16a1a,100534752,ENSDARG00000016963,SLC16A1,6566,ENSG00000155380,M5907,26771021,,,,Genes defining late response to estrogen.,7955,EggNOG|Ensembl|HomoloGene|OMA|OrthoDB|OrthoMCL|Panther|Treefam|ZFIN,9
H,,ESTROGEN_RESPONSE_LATE,slc16a1b,368274,ENSDARG00000068572,SLC16A1,6566,ENSG00000155380,M5907,26771021,,,,Genes defining late response to estrogen.,7955,Ensembl|HomoloGene|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB|Treefam|ZFIN,9
H,,ESTROGEN_RESPONSE_LATE,slc1a4,368885,ENSDARG00000000551,SLC1A4,6509,ENSG00000115902,M5907,26771021,,,,Genes defining late response to estrogen.,7955,Ensembl|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|Treefam|ZFIN,10
H,,ESTROGEN_RESPONSE_LATE,slc22a21,799908,ENSDARG00000094112,SLC22A5,6584,ENSG00000197375,M5907,26771021,,,,Genes defining late response to estrogen.,7955,EggNOG|OMA|OrthoDB|OrthoMCL|Panther|Treefam,6
H,,ESTROGEN_RESPONSE_LATE,slc24a3,557196,ENSDARG00000006760,SLC24A3,57419,ENSG00000185052,M5907,26771021,,,,Genes defining late response to estrogen.,7955,EggNOG|Ensembl|HomoloGene|Inparanoid|OMA|Panther|ZFIN,7
H,,ESTROGEN_RESPONSE_LATE,slc26a2,557046,ENSDARG00000011618,SLC26A2,1836,ENSG00000155850,M5907,26771021,,,,Genes defining late response to estrogen.,7955,EggNOG|Ensembl|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|Treefam|ZFIN,11
H,,ESTROGEN_RESPONSE_LATE,slc27a2b,100004228,ENSDARG00000100731,SLC27A2,11001,ENSG00000140284,M5907,26771021,,,,Genes defining late response to estrogen.,7955,HomoloGene|Inparanoid|OMA|OrthoDB|Treefam|ZFIN,6
H,,ESTROGEN_RESPONSE_LATE,slc29a1b,100331439,ENSDARG00000054447,SLC29A1,2030,ENSG00000112759,M5907,26771021,,,,Genes defining late response to estrogen.,7955,Ensembl|HomoloGene|OMA|OrthoDB|OrthoMCL|Panther|ZFIN,7
H,,ESTROGEN_RESPONSE_LATE,slc2a8,373140,ENSDARG00000104278,SLC2A8,29988,ENSG00000136856,M5907,26771021,,,,Genes defining late response to estrogen.,7955,Ensembl|HomoloGene|Inparanoid|OMA|OrthoDB|OrthoMCL|Panther|ZFIN,8
H,,ESTROGEN_RESPONSE_LATE,slc7a5,797250,ENSDARG00000099265,SLC7A5,8140,ENSG00000103257,M5907,26771021,,,,Genes defining late response to estrogen.,7955,Ensembl|HomoloGene|NCBI|OMA|OrthoDB|OrthoMCL|Panther|ZFIN,8
H,,ESTROGEN_RESPONSE_LATE,slc9a3r1a,327272,ENSDARG00000000068,SLC9A3R1,9368,ENSG00000109062,M5907,26771021,,,,Genes defining late response to estrogen.,7955,Ensembl|HomoloGene|OrthoDB|Panther|Treefam|ZFIN,6
H,,ESTROGEN_RESPONSE_LATE,snx10a,403027,ENSDARG00000004405,SNX10,29887,ENSG00000086300,M5907,26771021,,,,Genes defining late response to estrogen.,7955,EggNOG|Ensembl|HomoloGene|Inparanoid|OMA|OrthoDB|OrthoMCL|Panther|Treefam|ZFIN,10
H,,ESTROGEN_RESPONSE_LATE,sord,570613,ENSDARG00000053405,SORD,6652,ENSG00000140263,M5907,26771021,,,,Genes defining late response to estrogen.,7955,EggNOG|Ensembl|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|Treefam|ZFIN,11
H,,ESTROGEN_RESPONSE_LATE,sox3,30529,ENSDARG00000053569,SOX3,6658,ENSG00000134595,M5907,26771021,,,,Genes defining late response to estrogen.,7955,EggNOG|Ensembl|HomoloGene|Inparanoid|OrthoDB|OrthoMCL|Panther|PhylomeDB|Treefam|ZFIN,10
H,,ESTROGEN_RESPONSE_LATE,st14a,678603,ENSDARG00000061173,ST14,6768,ENSG00000149418,M5907,26771021,,,,Genes defining late response to estrogen.,7955,HomoloGene|OMA|OrthoDB|OrthoMCL|Panther|Treefam|ZFIN,7
H,,ESTROGEN_RESPONSE_LATE,st6galnac,407706,ENSDARG00000112644,ST6GALNAC2,10610,ENSG00000070731,M5907,26771021,,,,Genes defining late response to estrogen.,7955,Inparanoid|OrthoDB|OrthoMCL,3
H,,ESTROGEN_RESPONSE_LATE,stil,192317,ENSDARG00000024904,STIL,6491,ENSG00000123473,M5907,26771021,,,,Genes defining late response to estrogen.,7955,EggNOG|Ensembl|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB|Treefam|ZFIN,12
H,,ESTROGEN_RESPONSE_LATE,sult2st3,777792,ENSDARG00000028367,SULT2B1,6820,ENSG00000088002,M5907,26771021,,,,Genes defining late response to estrogen.,7955,HomoloGene|OrthoDB|OrthoMCL|Panther|Treefam,5
H,,ESTROGEN_RESPONSE_LATE,tfap2c,494033,ENSDARG00000040606,TFAP2C,7022,ENSG00000087510,M5907,26771021,,,,Genes defining late response to estrogen.,7955,EggNOG|Ensembl|HomoloGene|Inparanoid|NCBI|OrthoDB|OrthoMCL|Panther|Treefam|ZFIN,10
H,,ESTROGEN_RESPONSE_LATE,tfpi2,560339,ENSDARG00000061351,TFPI2,7980,ENSG00000105825,M5907,26771021,,,,Genes defining late response to estrogen.,7955,Ensembl|HomoloGene|Inparanoid|NCBI|OrthoDB|OrthoMCL|PhylomeDB|Treefam|ZFIN,9
H,,ESTROGEN_RESPONSE_LATE,th,30384,ENSDARG00000030621,TH,7054,ENSG00000180176,M5907,26771021,,,,Genes defining late response to estrogen.,7955,Ensembl|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|Panther|Treefam|ZFIN,9
H,,ESTROGEN_RESPONSE_LATE,tiam1b,100330358,ENSDARG00000025920,TIAM1,7074,ENSG00000156299,M5907,26771021,,,,Genes defining late response to estrogen.,7955,Ensembl|HomoloGene|OMA|OrthoDB|OrthoMCL|Panther|Treefam|ZFIN,8
H,,ESTROGEN_RESPONSE_LATE,tjp3,373089,ENSDARG00000002909,TJP3,27134,ENSG00000105289,M5907,26771021,,,,Genes defining late response to estrogen.,7955,Ensembl|OrthoDB|Panther|ZFIN,4
H,,ESTROGEN_RESPONSE_LATE,tmprss3a,100000148,ENSDARG00000053315,TMPRSS3,64699,ENSG00000160183,M5907,26771021,,,,Genes defining late response to estrogen.,7955,Ensembl|HomoloGene|Inparanoid|OMA|OrthoMCL|Panther|ZFIN,7
H,,ESTROGEN_RESPONSE_LATE,tnnc1a,353247,ENSDARG00000011400,TNNC1,7134,ENSG00000114854,M5907,26771021,,,,Genes defining late response to estrogen.,7955,EggNOG|HomoloGene|Inparanoid|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB|Treefam|ZFIN,10
H,,ESTROGEN_RESPONSE_LATE,tob1a,386629,ENSDARG00000032619,TOB1,10140,ENSG00000141232,M5907,26771021,,,,Genes defining late response to estrogen.,7955,EggNOG|Ensembl|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|Panther|PhylomeDB|Treefam|ZFIN,11
H,,ESTROGEN_RESPONSE_LATE,top2a,323733,ENSDARG00000024488,TOP2A,7153,ENSG00000131747,M5907,26771021,,,,Genes defining late response to estrogen.,7955,EggNOG|Ensembl|HomoloGene|NCBI|OrthoDB|OrthoMCL|Panther|ZFIN,8
H,,ESTROGEN_RESPONSE_LATE,tpbgb,792712,ENSDARG00000037186,TPBG,7162,ENSG00000146242,M5907,26771021,,,,Genes defining late response to estrogen.,7955,EggNOG|Ensembl|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|Treefam|ZFIN,11
H,,ESTROGEN_RESPONSE_LATE,tpd52l1,553769,ENSDARG00000042548,TPD52L1,7164,ENSG00000111907,M5907,26771021,,,,Genes defining late response to estrogen.,7955,EggNOG|Ensembl|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB|Treefam|ZFIN,12
H,,ESTROGEN_RESPONSE_LATE,tspan13b,449797,ENSDARG00000070479,TSPAN13,27075,ENSG00000106537,M5907,26771021,,,,Genes defining late response to estrogen.,7955,EggNOG|Ensembl|HomoloGene|Inparanoid|OMA|OrthoDB|Panther|Treefam|ZFIN,9
H,,ESTROGEN_RESPONSE_LATE,mpst,796025,ENSDARG00000093235,TST,7263,ENSG00000128311,M5907,26771021,,,,Genes defining late response to estrogen.,7955,EggNOG|Ensembl|OrthoDB|Panther|Treefam,5
H,,ESTROGEN_RESPONSE_LATE,ugdh,116991,ENSDARG00000019838,UGDH,7358,ENSG00000109814,M5907,26771021,,,,Genes defining late response to estrogen.,7955,EggNOG|Ensembl|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|Treefam|ZFIN,11
H,,ESTROGEN_RESPONSE_LATE,unc13bb,100329499,ENSDARG00000099113,UNC13B,10497,ENSG00000198722,M5907,26771021,,,,Genes defining late response to estrogen.,7955,Ensembl|HomoloGene|OrthoMCL|Panther|ZFIN,5
H,,ESTROGEN_RESPONSE_LATE,wfs1b,556580,ENSDARG00000074617,WFS1,7466,ENSG00000109501,M5907,26771021,,,,Genes defining late response to estrogen.,7955,EggNOG|Ensembl|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|Treefam|ZFIN,11
H,,ESTROGEN_RESPONSE_LATE,xbp1,140614,ENSDARG00000035622,XBP1,7494,ENSG00000100219,M5907,26771021,,,,Genes defining late response to estrogen.,7955,EggNOG|Ensembl|NCBI|OrthoMCL|Panther|Treefam|ZFIN,7
H,,ESTROGEN_RESPONSE_LATE,xrcc3,541414,ENSDARG00000017928,XRCC3,7517,ENSG00000126215,M5907,26771021,,,,Genes defining late response to estrogen.,7955,EggNOG|Ensembl|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB|Treefam|ZFIN,12
H,,FATTY_ACID_METABOLISM,aadat,557979,ENSDARG00000011410,AADAT,51166,ENSG00000109576,M5935,26771021,,,,Genes encoding proteins involved in metabolism of fatty acids.,7955,EggNOG|Ensembl|HomoloGene|NCBI|OMA|Panther|Treefam|ZFIN,8
H,,FATTY_ACID_METABOLISM,acaa1,431754,ENSDARG00000004687,ACAA1,30,ENSG00000060971,M5935,26771021,,,,Genes encoding proteins involved in metabolism of fatty acids.,7955,EggNOG|Ensembl|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB|Treefam|ZFIN,12
H,,FATTY_ACID_METABOLISM,acaa2,406325,ENSDARG00000038881,ACAA2,10449,ENSG00000167315,M5935,26771021,,,,Genes encoding proteins involved in metabolism of fatty acids.,7955,EggNOG|Ensembl|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|Treefam|ZFIN,11
H,,FATTY_ACID_METABOLISM,acadl,394156,ENSDARG00000088357,ACADL,33,ENSG00000115361,M5935,26771021,,,,Genes encoding proteins involved in metabolism of fatty acids.,7955,EggNOG|Ensembl|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|Treefam|ZFIN,11
H,,FATTY_ACID_METABOLISM,acadm,406283,ENSDARG00000038900,ACADM,34,ENSG00000117054,M5935,26771021,,,,Genes encoding proteins involved in metabolism of fatty acids.,7955,EggNOG|Ensembl|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|Treefam|ZFIN,11
H,,FATTY_ACID_METABOLISM,acads,445288,ENSDARG00000030781,ACADS,35,ENSG00000122971,M5935,26771021,,,,Genes encoding proteins involved in metabolism of fatty acids.,7955,EggNOG|Ensembl|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB|ZFIN,11
H,,FATTY_ACID_METABOLISM,acadvl,573723,ENSDARG00000016687,ACADVL,37,ENSG00000072778,M5935,26771021,,,,Genes encoding proteins involved in metabolism of fatty acids.,7955,EggNOG|Ensembl|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|Treefam|ZFIN,11
H,,FATTY_ACID_METABOLISM,acat2,30643,ENSDARG00000007127,ACAT2,39,ENSG00000120437,M5935,26771021,,,,Genes encoding proteins involved in metabolism of fatty acids.,7955,EggNOG|Ensembl|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|Treefam|ZFIN,11
H,,FATTY_ACID_METABOLISM,aco2,322670,ENSDARG00000007294,ACO2,50,ENSG00000100412,M5935,26771021,,,,Genes encoding proteins involved in metabolism of fatty acids.,7955,EggNOG|Ensembl|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|Panther|Treefam|ZFIN,10
H,,FATTY_ACID_METABOLISM,acot22,553217,ENSDARG00000058945,ACOT2,10965,ENSG00000119673,M5935,26771021,,,,Genes encoding proteins involved in metabolism of fatty acids.,7955,Ensembl|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB|Treefam,7
H,,FATTY_ACID_METABOLISM,acot8,450052,ENSDARG00000014138,ACOT8,10005,ENSG00000101473,M5935,26771021,,,,Genes encoding proteins involved in metabolism of fatty acids.,7955,EggNOG|Ensembl|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB|Treefam|ZFIN,12
H,,FATTY_ACID_METABOLISM,acox1,449662,ENSDARG00000014727,ACOX1,51,ENSG00000161533,M5935,26771021,,,,Genes encoding proteins involved in metabolism of fatty acids.,7955,EggNOG|Ensembl|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|Treefam|ZFIN,11
H,,FATTY_ACID_METABOLISM,acsl1a,555308,ENSDARG00000030514,ACSL1,2180,ENSG00000151726,M5935,26771021,,,,Genes encoding proteins involved in metabolism of fatty acids.,7955,NCBI|OMA|OrthoDB|OrthoMCL|Panther|Treefam|ZFIN,7
H,,FATTY_ACID_METABOLISM,acsl4a,393622,ENSDARG00000004078,ACSL4,2182,ENSG00000068366,M5935,26771021,,,,Genes encoding proteins involved in metabolism of fatty acids.,7955,Ensembl|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|Treefam|ZFIN,10
H,,FATTY_ACID_METABOLISM,acsl5,447860,ENSDARG00000075931,ACSL5,51703,ENSG00000197142,M5935,26771021,,,,Genes encoding proteins involved in metabolism of fatty acids.,7955,EggNOG|Ensembl|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|Treefam|ZFIN,11
H,,FATTY_ACID_METABOLISM,acsm3,100002035,ENSDARG00000004880,ACSM3,6296,ENSG00000005187,M5935,26771021,,,,Genes encoding proteins involved in metabolism of fatty acids.,7955,EggNOG|Ensembl|HomoloGene|Inparanoid|OMA|OrthoDB|OrthoMCL|Panther|Treefam|ZFIN,10
H,,FATTY_ACID_METABOLISM,acss1,541435,ENSDARG00000044142,ACSS1,84532,ENSG00000154930,M5935,26771021,,,,Genes encoding proteins involved in metabolism of fatty acids.,7955,EggNOG|Ensembl|HomoloGene|Inparanoid|OMA|OrthoDB|OrthoMCL|Panther|Treefam|ZFIN,10
H,,FATTY_ACID_METABOLISM,zgc:77938,402939,ENSDARG00000088366,ADH7,131,ENSG00000196344,M5935,26771021,,,,Genes encoding proteins involved in metabolism of fatty acids.,7955,Ensembl|Panther|PhylomeDB,3
H,,FATTY_ACID_METABOLISM,adipor2,560140,ENSDARG00000101849,ADIPOR2,79602,ENSG00000006831,M5935,26771021,,,,Genes encoding proteins involved in metabolism of fatty acids.,7955,Ensembl|HomoloGene|Inparanoid|OMA|OrthoDB|OrthoMCL|Panther|ZFIN,8
H,,FATTY_ACID_METABOLISM,adsl,334431,ENSDARG00000017049,ADSL,158,ENSG00000239900,M5935,26771021,,,,Genes encoding proteins involved in metabolism of fatty acids.,7955,EggNOG|Ensembl|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|Panther|Treefam|ZFIN,10
H,,FATTY_ACID_METABOLISM,alad,550338,ENSDARG00000100372,ALAD,210,ENSG00000148218,M5935,26771021,,,,Genes encoding proteins involved in metabolism of fatty acids.,7955,Ensembl|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|ZFIN,9
H,,FATTY_ACID_METABOLISM,aldh3a2a,323653,ENSDARG00000028259,ALDH3A1,218,ENSG00000108602,M5935,26771021,,,,Genes encoding proteins involved in metabolism of fatty acids.,7955,Ensembl|Inparanoid|OrthoDB|OrthoMCL|Panther|PhylomeDB|Treefam,7
H,,FATTY_ACID_METABOLISM,aldh3a2b,447920,ENSDARG00000029381,ALDH3A2,224,ENSG00000072210,M5935,26771021,,,,Genes encoding proteins involved in metabolism of fatty acids.,7955,EggNOG|NCBI|OrthoDB|OrthoMCL|Panther|Treefam|ZFIN,7
H,,FATTY_ACID_METABOLISM,aldh9a1a.1,100005587,ENSDARG00000069100,ALDH9A1,223,ENSG00000143149,M5935,26771021,,,,Genes encoding proteins involved in metabolism of fatty acids.,7955,EggNOG|Ensembl|HomoloGene|OMA|OrthoDB|OrthoMCL|Panther|Treefam|ZFIN,9
