gs_cat,gs_subcat,gs_name,gene_symbol,entrez_gene,ensembl_gene,human_gene_symbol,human_entrez_gene,human_ensembl_gene,gs_id,gs_pmid,gs_geoid,gs_exact_source,gs_url,gs_description,taxon_id,ortholog_sources,num_ortholog_sources
C2,CP:WIKIPATHWAYS,CARDIAC_HYPERTROPHIC_RESPONSE,mtor,324254,ENSDARG00000053196,MTOR,2475,ENSG00000198793,M39685,,,WP2795,http://www.wikipathways.org/instance/WP2795_r117670,Cardiac hypertrophic response,7955,EggNOG|Ensembl|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|Treefam|ZFIN,11
C2,CP:WIKIPATHWAYS,CARDIAC_HYPERTROPHIC_RESPONSE,nfatc2a,100333254,ENSDARG00000100927,NFATC2,4773,ENSG00000101096,M39685,,,WP2795,http://www.wikipathways.org/instance/WP2795_r117670,Cardiac hypertrophic response,7955,Ensembl|HomoloGene|NCBI|OMA|OrthoDB|OrthoMCL|Panther|ZFIN,8
C2,CP:WIKIPATHWAYS,CARDIAC_HYPERTROPHIC_RESPONSE,nfkb1,565756,ENSDARG00000105261,NFKB1,4790,ENSG00000109320,M39685,,,WP2795,http://www.wikipathways.org/instance/WP2795_r117670,Cardiac hypertrophic response,7955,Ensembl|NCBI|OrthoDB|OrthoMCL|ZFIN,5
C2,CP:WIKIPATHWAYS,CARDIAC_HYPERTROPHIC_RESPONSE,nppa,321442,ENSDARG00000052960,NPPA,4878,ENSG00000175206,M39685,,,WP2795,http://www.wikipathways.org/instance/WP2795_r117670,Cardiac hypertrophic response,7955,Ensembl|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|ZFIN,8
C2,CP:WIKIPATHWAYS,CARDIAC_HYPERTROPHIC_RESPONSE,nrg1,796461,ENSDARG00000104314,NRG1,3084,ENSG00000157168,M39685,,,WP2795,http://www.wikipathways.org/instance/WP2795_r117670,Cardiac hypertrophic response,7955,Ensembl|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|ZFIN,9
C2,CP:WIKIPATHWAYS,CARDIAC_HYPERTROPHIC_RESPONSE,pdpk1b,403000,ENSDARG00000018285,PDPK1,5170,ENSG00000140992,M39685,,,WP2795,http://www.wikipathways.org/instance/WP2795_r117670,Cardiac hypertrophic response,7955,Ensembl|HomoloGene|Inparanoid|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB|Treefam|ZFIN,10
C2,CP:WIKIPATHWAYS,CARDIAC_HYPERTROPHIC_RESPONSE,ppp3ca,794574,ENSDARG00000004988,PPP3CA,5530,ENSG00000138814,M39685,,,WP2795,http://www.wikipathways.org/instance/WP2795_r117670,Cardiac hypertrophic response,7955,HomoloGene|Inparanoid|OrthoDB|OrthoMCL|Panther|Treefam|ZFIN,7
C2,CP:WIKIPATHWAYS,CARDIAC_HYPERTROPHIC_RESPONSE,prkcaa,497384,ENSDARG00000115657,PRKCA,5578,ENSG00000154229,M39685,,,WP2795,http://www.wikipathways.org/instance/WP2795_r117670,Cardiac hypertrophic response,7955,Ensembl|HomoloGene|OrthoDB|OrthoMCL|Panther|ZFIN,6
C2,CP:WIKIPATHWAYS,CARDIAC_HYPERTROPHIC_RESPONSE,prkd1,557123,ENSDARG00000075949,PRKD1,5587,ENSG00000184304,M39685,,,WP2795,http://www.wikipathways.org/instance/WP2795_r117670,Cardiac hypertrophic response,7955,Ensembl|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|Treefam|ZFIN,10
C2,CP:WIKIPATHWAYS,CARDIAC_HYPERTROPHIC_RESPONSE,prkg1b,566430,ENSDARG00000031702,PRKG1,5592,ENSG00000185532,M39685,,,WP2795,http://www.wikipathways.org/instance/WP2795_r117670,Cardiac hypertrophic response,7955,EggNOG|Ensembl|NCBI|OMA|OrthoDB|OrthoMCL|Panther|Treefam|ZFIN,9
C2,CP:WIKIPATHWAYS,CARDIAC_HYPERTROPHIC_RESPONSE,rac1a,327204,ENSDARG00000074849,RAC1,5879,ENSG00000136238,M39685,,,WP2795,http://www.wikipathways.org/instance/WP2795_r117670,Cardiac hypertrophic response,7955,Ensembl|HomoloGene|OMA|OrthoDB|Panther|PhylomeDB|Treefam|ZFIN,8
C2,CP:WIKIPATHWAYS,CARDIAC_HYPERTROPHIC_RESPONSE,raf1b,557109,ENSDARG00000059406,RAF1,5894,ENSG00000132155,M39685,,,WP2795,http://www.wikipathways.org/instance/WP2795_r117670,Cardiac hypertrophic response,7955,Ensembl|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|Treefam|ZFIN,10
C2,CP:WIKIPATHWAYS,CARDIAC_HYPERTROPHIC_RESPONSE,tgfb1a,359834,ENSDARG00000041502,TGFB1,7040,ENSG00000105329,M39685,,,WP2795,http://www.wikipathways.org/instance/WP2795_r117670,Cardiac hypertrophic response,7955,EggNOG|Ensembl|HomoloGene|OMA|OrthoDB|Panther|Treefam|ZFIN,8
C2,CP:WIKIPATHWAYS,CARDIAC_HYPERTROPHIC_RESPONSE,tgfbr1b,792928,ENSDARG00000042259,TGFBR1,7046,ENSG00000106799,M39685,,,WP2795,http://www.wikipathways.org/instance/WP2795_r117670,Cardiac hypertrophic response,7955,Ensembl|HomoloGene|Inparanoid|OMA|OrthoDB|OrthoMCL|Panther|Treefam|ZFIN,9
C2,CP:WIKIPATHWAYS,CARDIAC_HYPERTROPHIC_RESPONSE,tnfa,405785,ENSDARG00000009511,TNF,7124,ENSG00000232810,M39685,,,WP2795,http://www.wikipathways.org/instance/WP2795_r117670,Cardiac hypertrophic response,7955,EggNOG|Ensembl|OrthoDB|Treefam|ZFIN,5
C2,CP:WIKIPATHWAYS,CARDIAC_HYPERTROPHIC_RESPONSE,tnfrsf1a,406471,ENSDARG00000018569,TNFRSF1A,7132,ENSG00000067182,M39685,,,WP2795,http://www.wikipathways.org/instance/WP2795_r117670,Cardiac hypertrophic response,7955,EggNOG|HomoloGene|Inparanoid|OMA|OrthoDB|Panther|Treefam|ZFIN,8
C2,CP:WIKIPATHWAYS,CARDIAC_PROGENITOR_DIFFERENTIATION,actc2,570210,ENSDARG00000057911,ACTC1,70,ENSG00000159251,M39681,,,WP2406,http://www.wikipathways.org/instance/WP2406_r119249,Cardiac progenitor differentiation,7955,Ensembl|HomoloGene|OMA|OrthoDB|Panther|Treefam,6
C2,CP:WIKIPATHWAYS,CARDIAC_PROGENITOR_DIFFERENTIATION,anpepb.1,322533,ENSDARG00000103878,ANPEP,290,ENSG00000166825,M39681,,,WP2406,http://www.wikipathways.org/instance/WP2406_r119249,Cardiac progenitor differentiation,7955,Ensembl|HomoloGene|OMA|OrthoDB|OrthoMCL|Panther|ZFIN,7
C2,CP:WIKIPATHWAYS,CARDIAC_PROGENITOR_DIFFERENTIATION,bmp1a,572452,ENSDARG00000028071,BMP1,649,ENSG00000168487,M39681,,,WP2406,http://www.wikipathways.org/instance/WP2406_r119249,Cardiac progenitor differentiation,7955,EggNOG|Ensembl|HomoloGene|Inparanoid|OMA|OrthoDB|OrthoMCL|Panther|Treefam|ZFIN,10
C2,CP:WIKIPATHWAYS,CARDIAC_PROGENITOR_DIFFERENTIATION,bmp4,30612,ENSDARG00000019995,BMP4,652,ENSG00000125378,M39681,,,WP2406,http://www.wikipathways.org/instance/WP2406_r119249,Cardiac progenitor differentiation,7955,EggNOG|Ensembl|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|Treefam|ZFIN,11
C2,CP:WIKIPATHWAYS,CARDIAC_PROGENITOR_DIFFERENTIATION,cxcr4a,140747,ENSDARG00000057633,CXCR4,7852,ENSG00000121966,M39681,,,WP2406,http://www.wikipathways.org/instance/WP2406_r119249,Cardiac progenitor differentiation,7955,EggNOG|Ensembl|HomoloGene|OMA|OrthoDB|OrthoMCL|Panther|Treefam|ZFIN,9
C2,CP:WIKIPATHWAYS,CARDIAC_PROGENITOR_DIFFERENTIATION,dkk1b,30197,ENSDARG00000045219,DKK1,22943,ENSG00000107984,M39681,,,WP2406,http://www.wikipathways.org/instance/WP2406_r119249,Cardiac progenitor differentiation,7955,EggNOG|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|Treefam|ZFIN,10
C2,CP:WIKIPATHWAYS,CARDIAC_PROGENITOR_DIFFERENTIATION,fgf2,404231,ENSDARG00000104348,FGF2,2247,ENSG00000138685,M39681,,,WP2406,http://www.wikipathways.org/instance/WP2406_r119249,Cardiac progenitor differentiation,7955,HomoloGene|NCBI|OMA|OrthoDB|OrthoMCL|Panther|ZFIN,7
C2,CP:WIKIPATHWAYS,CARDIAC_PROGENITOR_DIFFERENTIATION,foxa2,30126,ENSDARG00000003411,FOXA2,3170,ENSG00000125798,M39681,,,WP2406,http://www.wikipathways.org/instance/WP2406_r119249,Cardiac progenitor differentiation,7955,Ensembl|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|Panther|ZFIN,8
C2,CP:WIKIPATHWAYS,CARDIAC_PROGENITOR_DIFFERENTIATION,gata4,30483,ENSDARG00000098952,GATA4,2626,ENSG00000136574,M39681,,,WP2406,http://www.wikipathways.org/instance/WP2406_r119249,Cardiac progenitor differentiation,7955,Ensembl|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|ZFIN,9
C2,CP:WIKIPATHWAYS,CARDIAC_PROGENITOR_DIFFERENTIATION,gsk3ba,30654,ENSDARG00000017803,GSK3B,2932,ENSG00000082701,M39681,,,WP2406,http://www.wikipathways.org/instance/WP2406_r119249,Cardiac progenitor differentiation,7955,Ensembl|HomoloGene|NCBI|OMA|OrthoDB|OrthoMCL|Panther|Treefam|ZFIN,9
C2,CP:WIKIPATHWAYS,CARDIAC_PROGENITOR_DIFFERENTIATION,igf1,114433,ENSDARG00000094132,IGF1,3479,ENSG00000017427,M39681,,,WP2406,http://www.wikipathways.org/instance/WP2406_r119249,Cardiac progenitor differentiation,7955,EggNOG|Ensembl|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB|Treefam|ZFIN,12
C2,CP:WIKIPATHWAYS,CARDIAC_PROGENITOR_DIFFERENTIATION,igf2b,324215,ENSDARG00000033307,IGF2,3481,ENSG00000167244,M39681,,,WP2406,http://www.wikipathways.org/instance/WP2406_r119249,Cardiac progenitor differentiation,7955,EggNOG|Ensembl|HomoloGene|OMA|OrthoDB|OrthoMCL|Panther|Treefam|ZFIN,9
C2,CP:WIKIPATHWAYS,CARDIAC_PROGENITOR_DIFFERENTIATION,inhbab,553816,ENSDARG00000024759,INHBA,3624,ENSG00000122641,M39681,,,WP2406,http://www.wikipathways.org/instance/WP2406_r119249,Cardiac progenitor differentiation,7955,EggNOG|Ensembl|HomoloGene|NCBI|OrthoDB|OrthoMCL|Panther|Treefam|ZFIN,9
C2,CP:WIKIPATHWAYS,CARDIAC_PROGENITOR_DIFFERENTIATION,ins,30262,ENSDARG00000035350,INS,3630,ENSG00000254647,M39681,,,WP2406,http://www.wikipathways.org/instance/WP2406_r119249,Cardiac progenitor differentiation,7955,Ensembl|HomoloGene|Inparanoid|OMA|Panther|Treefam|ZFIN,7
C2,CP:WIKIPATHWAYS,CARDIAC_PROGENITOR_DIFFERENTIATION,irx4a,402999,ENSDARG00000035648,IRX4,50805,ENSG00000113430,M39681,,,WP2406,http://www.wikipathways.org/instance/WP2406_r119249,Cardiac progenitor differentiation,7955,EggNOG|Ensembl|HomoloGene|Inparanoid|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB|ZFIN,10
C2,CP:WIKIPATHWAYS,CARDIAC_PROGENITOR_DIFFERENTIATION,isl1a,30147,ENSDARG00000004023,ISL1,3670,ENSG00000016082,M39681,,,WP2406,http://www.wikipathways.org/instance/WP2406_r119249,Cardiac progenitor differentiation,7955,Ensembl|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB|Treefam|ZFIN,11
C2,CP:WIKIPATHWAYS,CARDIAC_PROGENITOR_DIFFERENTIATION,kdr,554230,ENSDARG00000017321,KDR,3791,ENSG00000128052,M39681,,,WP2406,http://www.wikipathways.org/instance/WP2406_r119249,Cardiac progenitor differentiation,7955,EggNOG|Ensembl|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB|Treefam|ZFIN,12
C2,CP:WIKIPATHWAYS,CARDIAC_PROGENITOR_DIFFERENTIATION,kita,30256,ENSDARG00000043317,KIT,3815,ENSG00000157404,M39681,,,WP2406,http://www.wikipathways.org/instance/WP2406_r119249,Cardiac progenitor differentiation,7955,EggNOG|HomoloGene|NCBI|OMA|OrthoDB|OrthoMCL|Panther|Treefam|ZFIN,9
C2,CP:WIKIPATHWAYS,CARDIAC_PROGENITOR_DIFFERENTIATION,kitb,497629,ENSDARG00000056133,KIT,3815,ENSG00000157404,M39681,,,WP2406,http://www.wikipathways.org/instance/WP2406_r119249,Cardiac progenitor differentiation,7955,Ensembl|HomoloGene|Inparanoid|OMA|OrthoDB|OrthoMCL|Panther|Treefam|ZFIN,9
C2,CP:WIKIPATHWAYS,CARDIAC_PROGENITOR_DIFFERENTIATION,lin28aa,799825,ENSDARG00000004328,LIN28A,79727,ENSG00000131914,M39681,,,WP2406,http://www.wikipathways.org/instance/WP2406_r119249,Cardiac progenitor differentiation,7955,Ensembl|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB|Treefam|ZFIN,8
C2,CP:WIKIPATHWAYS,CARDIAC_PROGENITOR_DIFFERENTIATION,lin28ab,394066,ENSDARG00000016999,LIN28A,79727,ENSG00000131914,M39681,,,WP2406,http://www.wikipathways.org/instance/WP2406_r119249,Cardiac progenitor differentiation,7955,EggNOG|Ensembl|HomoloGene|OrthoDB|Panther|PhylomeDB|Treefam|ZFIN,8
C2,CP:WIKIPATHWAYS,CARDIAC_PROGENITOR_DIFFERENTIATION,lin28b,103752590,ENSDARG00000052511,LIN28B,389421,ENSG00000187772,M39681,,,WP2406,http://www.wikipathways.org/instance/WP2406_r119249,Cardiac progenitor differentiation,7955,Ensembl|OrthoDB|Panther|Treefam|ZFIN,5
C2,CP:WIKIPATHWAYS,CARDIAC_PROGENITOR_DIFFERENTIATION,mapk14a,65237,ENSDARG00000000857,MAPK14,1432,ENSG00000112062,M39681,,,WP2406,http://www.wikipathways.org/instance/WP2406_r119249,Cardiac progenitor differentiation,7955,Ensembl|HomoloGene|OrthoDB|OrthoMCL|Panther|PhylomeDB|Treefam|ZFIN,8
C2,CP:WIKIPATHWAYS,CARDIAC_PROGENITOR_DIFFERENTIATION,mef2cb,798771,ENSDARG00000009418,MEF2C,4208,ENSG00000081189,M39681,,,WP2406,http://www.wikipathways.org/instance/WP2406_r119249,Cardiac progenitor differentiation,7955,EggNOG|Ensembl|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|Treefam|ZFIN,11
C2,CP:WIKIPATHWAYS,CARDIAC_PROGENITOR_DIFFERENTIATION,mespba,58070,ENSDARG00000030347,MESP1,55897,ENSG00000166823,M39681,,,WP2406,http://www.wikipathways.org/instance/WP2406_r119249,Cardiac progenitor differentiation,7955,Ensembl|Panther|Treefam|ZFIN,4
C2,CP:WIKIPATHWAYS,CARDIAC_PROGENITOR_DIFFERENTIATION,mespbb,100148845,ENSDARG00000097947,MESP1,55897,ENSG00000166823,M39681,,,WP2406,http://www.wikipathways.org/instance/WP2406_r119249,Cardiac progenitor differentiation,7955,EggNOG|Ensembl|Panther|ZFIN,4
C2,CP:WIKIPATHWAYS,CARDIAC_PROGENITOR_DIFFERENTIATION,mespaa,58069,ENSDARG00000017078,MESP2,145873,ENSG00000188095,M39681,,,WP2406,http://www.wikipathways.org/instance/WP2406_r119249,Cardiac progenitor differentiation,7955,Ensembl|Inparanoid|Panther|Treefam|ZFIN,5
C2,CP:WIKIPATHWAYS,CARDIAC_PROGENITOR_DIFFERENTIATION,myh6,386711,ENSDARG00000090637,MYH6,4624,ENSG00000197616,M39681,,,WP2406,http://www.wikipathways.org/instance/WP2406_r119249,Cardiac progenitor differentiation,7955,HomoloGene|OrthoDB|OrthoMCL|Panther|Treefam|ZFIN,6
C2,CP:WIKIPATHWAYS,CARDIAC_PROGENITOR_DIFFERENTIATION,myh7,30616,ENSDARG00000079564,MYH6,4624,ENSG00000197616,M39681,,,WP2406,http://www.wikipathways.org/instance/WP2406_r119249,Cardiac progenitor differentiation,7955,Ensembl|OMA|OrthoDB|OrthoMCL|Panther|Treefam,6
C2,CP:WIKIPATHWAYS,CARDIAC_PROGENITOR_DIFFERENTIATION,myl2b,677750,ENSDARG00000053424,MYL2,4633,ENSG00000111245,M39681,,,WP2406,http://www.wikipathways.org/instance/WP2406_r119249,Cardiac progenitor differentiation,7955,EggNOG|Ensembl|HomoloGene|Inparanoid|OMA|OrthoDB|OrthoMCL|Panther|Treefam|ZFIN,10
C2,CP:WIKIPATHWAYS,CARDIAC_PROGENITOR_DIFFERENTIATION,mylk3,561635,ENSDARG00000076348,MYLK3,91807,ENSG00000140795,M39681,,,WP2406,http://www.wikipathways.org/instance/WP2406_r119249,Cardiac progenitor differentiation,7955,EggNOG|Ensembl|OrthoDB|Panther|Treefam|ZFIN,6
C2,CP:WIKIPATHWAYS,CARDIAC_PROGENITOR_DIFFERENTIATION,nanog,792333,ENSDARG00000075113,NANOG,79923,ENSG00000111704,M39681,,,WP2406,http://www.wikipathways.org/instance/WP2406_r119249,Cardiac progenitor differentiation,7955,EggNOG|Ensembl|Panther|ZFIN,4
C2,CP:WIKIPATHWAYS,CARDIAC_PROGENITOR_DIFFERENTIATION,ncam1a,30447,ENSDARG00000056181,NCAM1,4684,ENSG00000149294,M39681,,,WP2406,http://www.wikipathways.org/instance/WP2406_r119249,Cardiac progenitor differentiation,7955,Ensembl|HomoloGene|Inparanoid|OMA|OrthoDB|OrthoMCL|Treefam|ZFIN,8
C2,CP:WIKIPATHWAYS,CARDIAC_PROGENITOR_DIFFERENTIATION,nkx2.5,30696,ENSDARG00000018004,NKX2-5,1482,ENSG00000183072,M39681,,,WP2406,http://www.wikipathways.org/instance/WP2406_r119249,Cardiac progenitor differentiation,7955,EggNOG|Ensembl|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|Panther|Treefam|ZFIN,10
C2,CP:WIKIPATHWAYS,CARDIAC_PROGENITOR_DIFFERENTIATION,ndr1,799352,ENSDARG00000057096,NODAL,4838,ENSG00000156574,M39681,,,WP2406,http://www.wikipathways.org/instance/WP2406_r119249,Cardiac progenitor differentiation,7955,OrthoDB|OrthoMCL|Panther|ZFIN,4
C2,CP:WIKIPATHWAYS,CARDIAC_PROGENITOR_DIFFERENTIATION,ndr2,30292,ENSDARG00000101279,NODAL,4838,ENSG00000156574,M39681,,,WP2406,http://www.wikipathways.org/instance/WP2406_r119249,Cardiac progenitor differentiation,7955,Inparanoid|OrthoDB|Panther|ZFIN,4
C2,CP:WIKIPATHWAYS,CARDIAC_PROGENITOR_DIFFERENTIATION,spaw,338101,ENSDARG00000014309,NODAL,4838,ENSG00000156574,M39681,,,WP2406,http://www.wikipathways.org/instance/WP2406_r119249,Cardiac progenitor differentiation,7955,EggNOG|OMA|OrthoDB|Panther,4
C2,CP:WIKIPATHWAYS,CARDIAC_PROGENITOR_DIFFERENTIATION,nog3,30173,ENSDARG00000053528,NOG,9241,ENSG00000183691,M39681,,,WP2406,http://www.wikipathways.org/instance/WP2406_r119249,Cardiac progenitor differentiation,7955,Ensembl|HomoloGene|NCBI|OMA|OrthoDB|Panther|Treefam|ZFIN,8
C2,CP:WIKIPATHWAYS,CARDIAC_PROGENITOR_DIFFERENTIATION,notch1b,794892,ENSDARG00000052094,NOTCH1,4851,ENSG00000148400,M39681,,,WP2406,http://www.wikipathways.org/instance/WP2406_r119249,Cardiac progenitor differentiation,7955,Ensembl|HomoloGene|OMA|OrthoDB|OrthoMCL|ZFIN,6
C2,CP:WIKIPATHWAYS,CARDIAC_PROGENITOR_DIFFERENTIATION,nrg1,796461,ENSDARG00000104314,NRG1,3084,ENSG00000157168,M39681,,,WP2406,http://www.wikipathways.org/instance/WP2406_r119249,Cardiac progenitor differentiation,7955,Ensembl|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|ZFIN,9
C2,CP:WIKIPATHWAYS,CARDIAC_PROGENITOR_DIFFERENTIATION,pax6b,60639,ENSDARG00000045936,PAX6,5080,ENSG00000007372,M39681,,,WP2406,http://www.wikipathways.org/instance/WP2406_r119249,Cardiac progenitor differentiation,7955,EggNOG|Inparanoid|OrthoDB|OrthoMCL|Panther|Treefam|ZFIN,7
C2,CP:WIKIPATHWAYS,CARDIAC_PROGENITOR_DIFFERENTIATION,pdgfra,386856,ENSDARG00000070494,PDGFRA,5156,ENSG00000134853,M39681,,,WP2406,http://www.wikipathways.org/instance/WP2406_r119249,Cardiac progenitor differentiation,7955,EggNOG|Ensembl|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|Panther|ZFIN,9
C2,CP:WIKIPATHWAYS,CARDIAC_PROGENITOR_DIFFERENTIATION,pou5f3,30333,ENSDARG00000044774,POU5F1,5460,ENSG00000204531,M39681,,,WP2406,http://www.wikipathways.org/instance/WP2406_r119249,Cardiac progenitor differentiation,7955,Ensembl|Panther|Treefam,3
C2,CP:WIKIPATHWAYS,CARDIAC_PROGENITOR_DIFFERENTIATION,ror2,561183,ENSDARG00000076227,ROR2,4920,ENSG00000169071,M39681,,,WP2406,http://www.wikipathways.org/instance/WP2406_r119249,Cardiac progenitor differentiation,7955,EggNOG|Ensembl|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|Treefam|ZFIN,11
C2,CP:WIKIPATHWAYS,CARDIAC_PROGENITOR_DIFFERENTIATION,scn12aa,795688,ENSDARG00000090724,SCN5A,6331,ENSG00000183873,M39681,,,WP2406,http://www.wikipathways.org/instance/WP2406_r119249,Cardiac progenitor differentiation,7955,HomoloGene|OrthoDB|OrthoMCL,3
C2,CP:WIKIPATHWAYS,CARDIAC_PROGENITOR_DIFFERENTIATION,scn5lab,566868,ENSDARG00000102312,SCN5A,6331,ENSG00000183873,M39681,,,WP2406,http://www.wikipathways.org/instance/WP2406_r119249,Cardiac progenitor differentiation,7955,HomoloGene|OrthoDB|OrthoMCL,3
C2,CP:WIKIPATHWAYS,CARDIAC_PROGENITOR_DIFFERENTIATION,sox1a,436756,ENSDARG00000069866,SOX1,6656,ENSG00000182968,M39681,,,WP2406,http://www.wikipathways.org/instance/WP2406_r119249,Cardiac progenitor differentiation,7955,EggNOG|Ensembl|HomoloGene|Inparanoid|OMA|OrthoDB|Panther|PhylomeDB|Treefam|ZFIN,10
C2,CP:WIKIPATHWAYS,CARDIAC_PROGENITOR_DIFFERENTIATION,sox1b,562710,ENSDARG00000008131,SOX1,6656,ENSG00000182968,M39681,,,WP2406,http://www.wikipathways.org/instance/WP2406_r119249,Cardiac progenitor differentiation,7955,Ensembl|HomoloGene|NCBI|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB|Treefam|ZFIN,10
C2,CP:WIKIPATHWAYS,CARDIAC_PROGENITOR_DIFFERENTIATION,sox17,30544,ENSDARG00000101717,SOX17,64321,ENSG00000164736,M39681,,,WP2406,http://www.wikipathways.org/instance/WP2406_r119249,Cardiac progenitor differentiation,7955,Ensembl|Inparanoid|OrthoDB|OrthoMCL|Panther|ZFIN,6
C2,CP:WIKIPATHWAYS,CARDIAC_PROGENITOR_DIFFERENTIATION,sox2,378723,ENSDARG00000070913,SOX2,6657,ENSG00000181449,M39681,,,WP2406,http://www.wikipathways.org/instance/WP2406_r119249,Cardiac progenitor differentiation,7955,EggNOG|Ensembl|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB|ZFIN,11
C2,CP:WIKIPATHWAYS,CARDIAC_PROGENITOR_DIFFERENTIATION,tbx20,57936,ENSDARG00000005150,TBX20,57057,ENSG00000164532,M39681,,,WP2406,http://www.wikipathways.org/instance/WP2406_r119249,Cardiac progenitor differentiation,7955,Ensembl|HomoloGene|Inparanoid|OMA|OrthoDB|OrthoMCL|Panther|ZFIN,8
C2,CP:WIKIPATHWAYS,CARDIAC_PROGENITOR_DIFFERENTIATION,tbx5a,30071,ENSDARG00000024894,TBX5,6910,ENSG00000089225,M39681,,,WP2406,http://www.wikipathways.org/instance/WP2406_r119249,Cardiac progenitor differentiation,7955,Ensembl|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB|Treefam|ZFIN,11
C2,CP:WIKIPATHWAYS,CARDIAC_PROGENITOR_DIFFERENTIATION,tbxtb,100004296,ENSDARG00000039806,TBXT,6862,ENSG00000164458,M39681,,,WP2406,http://www.wikipathways.org/instance/WP2406_r119249,Cardiac progenitor differentiation,7955,EggNOG|Ensembl|HomoloGene|NCBI|OMA|OrthoDB|OrthoMCL|Panther|ZFIN,9
C2,CP:WIKIPATHWAYS,CARDIAC_PROGENITOR_DIFFERENTIATION,tgfb1a,359834,ENSDARG00000041502,TGFB1,7040,ENSG00000105329,M39681,,,WP2406,http://www.wikipathways.org/instance/WP2406_r119249,Cardiac progenitor differentiation,7955,EggNOG|Ensembl|HomoloGene|OMA|OrthoDB|Panther|Treefam|ZFIN,8
C2,CP:WIKIPATHWAYS,CARDIAC_PROGENITOR_DIFFERENTIATION,thy1,336617,ENSDARG00000035018,THY1,7070,ENSG00000154096,M39681,,,WP2406,http://www.wikipathways.org/instance/WP2406_r119249,Cardiac progenitor differentiation,7955,Ensembl|Panther|ZFIN,3
C2,CP:WIKIPATHWAYS,CARDIAC_PROGENITOR_DIFFERENTIATION,tnnt2a,58071,ENSDARG00000020610,TNNT2,7139,ENSG00000118194,M39681,,,WP2406,http://www.wikipathways.org/instance/WP2406_r119249,Cardiac progenitor differentiation,7955,EggNOG|Ensembl|HomoloGene|Inparanoid|OMA|OrthoDB|Panther|Treefam|ZFIN,9
C2,CP:WIKIPATHWAYS,CARDIAC_PROGENITOR_DIFFERENTIATION,wnt3a,60632,ENSDARG00000058822,WNT3A,89780,ENSG00000154342,M39681,,,WP2406,http://www.wikipathways.org/instance/WP2406_r119249,Cardiac progenitor differentiation,7955,EggNOG|Ensembl|HomoloGene|OMA|OrthoDB|OrthoMCL|Panther|Treefam|ZFIN,9
C2,CP:WIKIPATHWAYS,CATALYTIC_CYCLE_OF_MAMMALIAN_FLAVINCONTAINING_MONOOXYGENASES_FMOS,fmo5,794311,ENSDARG00000016357,FMO1,2326,ENSG00000010932,M39449,,,WP688,http://www.wikipathways.org/instance/WP688_r117673,Catalytic cycle of mammalian flavin-containing monooxygenases (FMOs),7955,OrthoDB|OrthoMCL|Panther|PhylomeDB,4
C2,CP:WIKIPATHWAYS,CATALYTIC_CYCLE_OF_MAMMALIAN_FLAVINCONTAINING_MONOOXYGENASES_FMOS,si:dkey-239i20.2,557525,ENSDARG00000043518,FMO1,2326,ENSG00000010932,M39449,,,WP688,http://www.wikipathways.org/instance/WP688_r117673,Catalytic cycle of mammalian flavin-containing monooxygenases (FMOs),7955,OrthoDB|OrthoMCL|Panther|PhylomeDB,4
C2,CP:WIKIPATHWAYS,CCL18_SIGNALING_PATHWAY,acta2,322509,ENSDARG00000045180,ACTA2,59,ENSG00000107796,M42542,,,WP5097,http://www.wikipathways.org/instance/WP5097_r119075,CCL18 signaling pathway,7955,Inparanoid|OMA|OrthoDB|OrthoMCL|Panther|ZFIN,6
